0:19,0,28,7,126,1.7,120,0,0.95
0:20,0,33,10,186,2.5,177,0,0.96
0:22,0,36,10,219,2.9,212,0,0.97
0:24,0,38,10,192,2.6,189,0,0.99
0:25,0,39,8,174,2.3,163,0,0.94
0:27,0,38,10,212,2.8,195,0,0.92
0:29,0,33,12,274,3.7,262,0,0.95
0:30,0,34,15,306,4.1,289,0,0.94
0:32,0,37,14,290,3.9,278,0,0.96
0:34,0,34,13,249,3.3,236,0,0.95
0:35,0,34,12,273,3.6,254,0,0.93
0:37,0,37,14,312,4.2,293,0,0.94
0:39,0,36,12,265,3.5,247,0,0.93
0:40,0,38,12,255,3.4,248,0,0.97
0:42,0,34,13,270,3.6,262,0,0.97
0:44,0,30,11,233,3.1,227,0,0.97
0:46,0,34,12,297,4,276,0,0.93
0:47,0,40,15,321,4.3,308,0,0.96
0:49,0,30,13,283,3.8,276,0,0.97
0:52,0,25,15,311,4.2,316,0,1.02
0:53,0,36,12,197,2.6,199,0,1.01
0:55,0,32,12,246,3.3,244,0,0.99
0:57,0,29,12,275,3.7,275,0,1
0:59,0,35,14,290,3.9,295,0,1.02
1:03,0,15,14,263,3.5,296,0,1.13
1:05,0,26,6,170,2.3,170,0,1
1:09,0,19,13,289,3.9,296,0,1.02
1:10,0,34,12,263,3.5,254,0,0.97
1:12,0,35,13,309,4.1,294,0,0.95
1:14,0,39,14,274,3.7,261,0,0.95
1:15,0,38,15,335,4.5,324,0,0.97
1:17,0,38,13,286,3.8,268,0,0.93
1:18,0,38,14,301,4,276,0,0.92
1:20,0,30,16,401,5.3,369,0,0.92
1:22,0,38,13,259,3.5,253,0,0.98
1:24,0,37,15,311,4.2,297,0,0.95
1:26,0,29,20,481,6.4,460,0,0.96
1:27,0,37,15,346,4.6,331,0,0.96
1:29,0,39,14,272,3.6,263,0,0.97
1:30,0,36,15,339,4.5,318,0,0.94
1:32,0,33,15,356,4.7,330,0,0.93
1:34,0,40,16,354,4.7,321,0,0.91
1:36,0,34,16,340,4.5,321,0,0.95
1:37,0,32,19,480,6.4,451,0,0.94
1:39,0,34,11,209,2.8,181,0,0.87
1:42,0,23,15,404,5.4,364,0,0.9
1:44,0,27,15,385,5.1,348,0,0.9
1:48,0,16,12,338,4.5,289,0,0.85
1:50,0,22,19,487,6.5,444,0,0.91
1:53,0,29,19,447,6,439,0,0.98
1:55,0,30,17,388,5.2,383,0,0.99
1:57,0,24,13,326,4.3,316,0,0.97
1:59,0,37,16,331,4.4,314,0,0.95
2:01,0,24,14,383,5.1,364,0,0.95
2:03,0,34,17,392,5.2,374,0,0.96
2:05,0,33,15,346,4.6,332,0,0.96
2:06,0,37,18,422,5.6,398,0,0.94
2:09,0,25,12,300,4,282,0,0.94
2:11,0,36,18,438,5.8,418,0,0.95
2:12,0,34,16,381,5.1,362,0,0.95
2:15,0,25,15,405,5.4,388,0,0.96
2:16,0,42,16,315,4.2,315,0,1
2:18,0,31,13,331,4.4,306,0,0.92
2:20,0,29,13,350,4.7,310,0,0.89
2:22,0,32,14,365,4.9,340,0,0.93
2:24,0,33,13,347,4.6,308,0,0.89
2:26,0,31,19,466,6.2,425,0,0.91
2:28,0,35,19,459,6.1,429,0,0.93
2:29,0,37,17,393,5.2,364,0,0.93
2:31,0,39,17,362,4.8,350,0,0.97
2:32,0,36,18,438,5.8,410,0,0.94
2:34,0,31,19,444,5.9,434,0,0.98
2:36,0,34,16,365,4.9,347,0,0.95
2:38,0,38,16,322,4.3,323,0,1
2:39,0,35,17,411,5.5,396,0,0.96
2:41,0,38,16,363,4.8,357,0,0.98
2:42,0,39,15,352,4.7,342,0,0.97
2:44,0,41,17,365,4.9,353,0,0.97
2:45,0,40,17,374,5,364,0,0.97
2:47,0,35,17,392,5.2,377,0,0.96
2:49,0,37,18,428,5.7,417,0,0.97
2:50,0,38,17,352,4.7,347,0,0.99
2:52,0,36,18,427,5.7,419,0,0.98
2:54,0,35,17,374,5,367,0,0.98
2:55,0,38,16,325,4.3,318,0,0.98
2:57,0,34,16,384,5.1,379,0,0.99
2:59,0,35,16,348,4.6,324,0,0.93
3:01,0,32,17,372,5,360,0,0.97
3:02,0,35,17,395,5.3,388,0,0.98
3:04,0,31,15,325,4.3,309,0,0.95
3:06,0,41,14,300,4,286,0,0.95
3:07,0,39,18,403,5.4,385,0,0.95
3:09,0,32,15,356,4.7,335,0,0.94
3:11,0,34,18,406,5.4,377,0,0.93
3:13,0,32,17,414,5.5,390,0,0.94
3:15,0,37,15,294,3.9,278,0,0.95
3:16,0,38,17,393,5.2,372,0,0.94
3:18,0,39,18,396,5.3,375,0,0.95
3:20,0,23,23,526,7,534,0,1.02
3:22,0,32,13,261,3.5,258,0,0.99
3:24,0,38,16,320,4.3,326,0,1.02
3:25,0,38,14,310,4.1,307,0,0.99
3:27,0,36,15,342,4.6,333,0,0.97
3:29,0,34,15,368,4.9,343,0,0.93
3:31,0,29,14,310,4.1,295,0,0.95
3:34,0,19,8,230,3.1,214,0,0.93
3:36,0,32,15,397,5.3,345,0,0.87
3:38,0,31,16,419,5.6,379,0,0.9
3:40,0,33,12,313,4.2,269,0,0.86
3:42,0,29,12,280,3.7,238,0,0.85
3:44,0,30,15,388,5.2,329,0,0.85
3:46,0,28,13,348,4.6,309,0,0.89
3:48,0,34,16,429,5.7,370,0,0.86
3:50,0,32,17,479,6.4,420,0,0.88
3:51,0,37,17,380,5.1,335,0,0.88
3:54,0,25,16,437,5.8,391,0,0.89
3:55,0,45,9,252,3.4,211,0,0.84
3:57,0,35,15,390,5.2,341,0,0.87
3:59,0,30,19,517,6.9,472,0,0.91
4:00,0,35,18,402,5.4,366,0,0.91
4:02,0,38,17,407,5.4,382,0,0.94
4:04,0,35,16,388,5.2,358,0,0.92
4:06,0,29,14,361,4.8,330,0,0.91
4:09,0,16,11,297,4,283,0,0.95
4:12,0,27,15,417,5.6,371,0,0.89
4:13,0,33,12,277,3.7,245,0,0.88
4:16,0,27,18,489,6.5,441,0,0.9
4:17,0,35,13,295,3.9,266,0,0.9
4:19,0,34,16,409,5.5,376,0,0.92
4:21,0,36,16,406,5.4,375,0,0.92
4:22,0,37,16,344,4.6,327,0,0.95
4:24,0,40,16,388,5.2,368,0,0.95
4:26,0,36,15,331,4.4,314,0,0.95
4:28,0,31,15,373,5,349,0,0.93
4:29,0,33,15,375,5,349,0,0.93
4:31,0,36,17,424,5.7,390,0,0.92
4:33,0,32,15,360,4.8,345,0,0.96
4:35,0,29,13,342,4.6,312,0,0.91
4:37,0,26,13,341,4.5,311,0,0.91
4:39,0,30,20,472,6.3,471,0,1
4:41,0,29,14,352,4.7,325,0,0.92
4:43,0,35,14,337,4.5,312,0,0.93
4:45,0,36,16,386,5.1,350,0,0.91
4:46,0,36,17,423,5.6,393,0,0.93
4:48,0,35,17,378,5,358,0,0.95
4:50,0,40,17,323,4.3,309,0,0.96
4:51,0,41,17,378,5,361,0,0.95
4:53,0,38,17,362,4.8,340,0,0.94
4:54,0,38,16,336,4.5,330,0,0.98
4:56,0,37,18,430,5.7,404,0,0.94
4:58,0,32,17,390,5.2,380,0,0.97
4:59,0,38,19,366,4.9,361,0,0.99
5:01,0,38,15,296,3.9,290,0,0.98
5:02,0,39,16,344,4.6,331,0,0.96
5:04,0,35,17,422,5.6,400,0,0.95
5:06,0,34,16,356,4.7,352,0,0.99
5:07,0,40,15,346,4.6,324,0,0.94
5:09,0,39,16,387,5.2,359,0,0.93
5:11,0,35,15,371,4.9,357,0,0.96
5:12,0,36,17,383,5.1,362,0,0.94
5:14,0,34,16,392,5.2,375,0,0.96
5:16,0,32,16,397,5.3,379,0,0.96
5:18,0,34,14,304,4,287,0,0.95
5:19,0,34,15,366,4.9,350,0,0.96
5:21,0,32,18,441,5.9,440,0,1
5:23,0,35,14,316,4.2,299,0,0.95
5:25,0,36,15,332,4.4,314,0,0.95
5:26,0,37,15,399,5.3,372,0,0.93
5:28,0,40,17,387,5.2,354,0,0.91
5:29,0,38,17,404,5.4,377,0,0.93
5:31,0,39,17,369,4.9,355,0,0.96
5:33,0,38,18,425,5.7,407,0,0.96
5:34,0,40,18,385,5.1,374,0,0.97
5:36,0,41,20,428,5.7,409,0,0.96
5:37,0,38,19,412,5.5,409,0,0.99
5:39,0,38,16,330,4.4,326,0,0.99
5:40,0,38,19,406,5.4,398,0,0.98
5:42,0,36,17,370,4.9,364,0,0.98
5:43,0,38,17,374,5,374,0,1
5:45,0,38,18,384,5.1,379,0,0.99
5:47,0,36,18,384,5.1,382,0,1
5:48,0,38,17,362,4.8,364,0,1
5:50,0,32,18,413,5.5,409,0,0.99
5:52,0,37,18,389,5.2,396,0,1.02
5:54,0,36,16,352,4.7,349,0,0.99
5:55,0,38,16,338,4.5,326,0,0.96
5:57,0,37,16,325,4.3,319,0,0.98
5:58,0,38,19,426,5.7,425,0,1
6:00,0,39,19,386,5.1,378,0,0.98
6:01,0,39,18,390,5.2,400,0,1.03
6:03,0,37,18,356,4.7,375,0,1.05
6:05,0,30,15,322,4.3,339,0,1.05
6:07,0,29,15,317,4.2,331,0,1.05
6:09,0,31,14,303,4,302,0,1
6:11,0,37,17,353,4.7,338,0,0.96
6:12,0,34,14,307,4.1,285,0,0.93
6:14,0,30,13,322,4.3,302,0,0.94
6:16,0,34,14,343,4.6,320,0,0.94
6:18,0,36,16,370,4.9,349,0,0.94
6:19,0,37,13,318,4.2,294,0,0.92
6:21,0,36,13,249,3.3,226,0,0.91
6:23,0,31,13,300,4,275,0,0.91
6:25,0,35,15,394,5.3,350,0,0.89
6:26,0,35,15,370,4.9,333,0,0.9
6:28,0,37,17,428,5.7,376,0,0.88
6:30,0,39,17,421,5.6,368,0,0.87
6:31,0,36,17,392,5.2,353,0,0.9
6:33,0,37,15,332,4.4,308,0,0.93
6:34,0,41,18,402,5.4,376,0,0.94
6:36,0,36,14,323,4.3,293,0,0.91
6:38,0,38,18,456,6.1,410,0,0.9
6:40,0,30,14,323,4.3,299,0,0.92
6:43,0,16,20,440,5.9,458,0,1.04
6:47,0,18,9,220,2.9,218,0,0.99
6:49,0,34,16,417,5.6,380,0,0.91
6:50,0,35,14,326,4.3,289,0,0.89
6:52,0,38,16,388,5.2,352,0,0.91
6:54,0,36,16,414,5.5,369,0,0.89
6:55,0,36,16,402,5.4,358,0,0.89
6:57,0,39,16,421,5.6,361,0,0.86
6:58,0,38,14,339,4.5,297,0,0.87
7:00,0,36,16,375,5,333,0,0.89
